Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
7	:	1522507072.432	   198.963	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/partialsums && timeout --signal=TERM 8m time ./partialsums.exe   < /dev/stdin > /dev/null
1	:	1522507072.418	   480.763	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/ASC_Sequoia/AMGmk && timeout --signal=TERM 8m time ./AMGmk.exe  < /dev/stdin > /dev/null
2	:	1522507072.419	   480.768	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/ASC_Sequoia/CrystalMk && timeout --signal=TERM 8m time ./CrystalMK.exe  < /dev/stdin > /dev/null
3	:	1522507072.422	   480.769	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/ASC_Sequoia/IRSmk && timeout --signal=TERM 8m time ./IRSmk.exe  irsmk_input  < /dev/stdin > /dev/null
4	:	1522507072.424	   480.772	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/fannkuch && timeout --signal=TERM 8m time ./fannkuch.exe   < /dev/stdin > /dev/null
5	:	1522507072.426	   480.773	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/n-body && timeout --signal=TERM 8m time ./nbody.exe   < /dev/stdin > /dev/null
6	:	1522507072.429	   480.776	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/nsieve-bits && timeout --signal=TERM 8m time ./nsieve-bits.exe   < /dev/stdin > /dev/null
8	:	1522507072.435	   480.775	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/puzzle && timeout --signal=TERM 8m time ./puzzle.exe   < /dev/stdin > /dev/null
9	:	1522507072.438	   480.778	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/recursive && timeout --signal=TERM 8m time ./recursive.exe   < /dev/stdin > /dev/null
10	:	1522507072.442	   480.794	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BenchmarkGame/spectral-norm && timeout --signal=TERM 8m time ./spectral-norm.exe   < /dev/stdin > /dev/null
11	:	1522507271.415	   480.710	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BitBench/drop3 && timeout --signal=TERM 8m time ./drop3.exe  input-file  < /dev/stdin > /dev/null
12	:	1522507553.186	   480.794	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BitBench/five11 && timeout --signal=TERM 8m time ./five11.exe  input-file  < /dev/stdin > /dev/null
13	:	1522507553.191	   480.793	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BitBench/uudecode && timeout --signal=TERM 8m time ./uudecode.exe  input-file  < /dev/stdin > /dev/null
14	:	1522507553.195	   480.794	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/BitBench/uuencode && timeout --signal=TERM 8m time ./uuencode.exe  input  < /dev/stdin > /dev/null
15	:	1522507553.200	   480.792	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/CoyoteBench/almabench && timeout --signal=TERM 8m time ./almabench.exe   < /dev/stdin > /dev/null
16	:	1522507553.205	   480.792	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/CoyoteBench/huffbench && timeout --signal=TERM 8m time ./huffbench.exe   < /dev/stdin > /dev/null
17	:	1522507553.210	   480.792	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/CoyoteBench/lpbench && timeout --signal=TERM 8m time ./lpbench.exe   < /dev/stdin > /dev/null
18	:	1522507553.216	   480.790	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/DOE_ProxyApps_C/miniAMR && timeout --signal=TERM 8m time ./miniAMR.exe  --nx 8 --ny 8 --nz 8 --num_tsteps 100  < /dev/stdin > /dev/null
19	:	1522507553.236	   480.776	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/DOE_ProxyApps_C/miniGMG && timeout --signal=TERM 8m time ./miniGMG.exe  6  2 2 2  1 1 1  < /dev/stdin > /dev/null
20	:	1522507553.241	   480.785	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/DOE_ProxyApps_C/Pathfinder && timeout --signal=TERM 8m time ./Pathfinder.exe  -x medsmall1.adj_list  < /dev/stdin > /dev/null
27	:	1522508034.007	     0.026	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/McGill/exptree && timeout --signal=TERM 8m time ./exptree.exe   < /dev/stdin > /dev/null
30	:	1522508034.033	   146.473	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/automotive-basicmath && timeout --signal=TERM 8m time ./automotive-basicmath.exe  < /dev/stdin > /dev/null
