Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
28	:	1522452646.736	   360.376	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/McGill/misr && timeout --signal=TERM 6m time ./misr.exe   < /dev/stdin > /dev/null
29	:	1522452646.745	   360.374	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/McGill/queens && timeout --signal=TERM 6m time ./queens.exe   < /dev/stdin > /dev/null
31	:	1522452646.755	   360.370	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/automotive-bitcount && timeout --signal=TERM 6m time ./automotive-bitcount.exe  1125000  < /dev/stdin > /dev/null
38	:	1522453007.108	     0.023	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/security-blowfish && timeout --signal=TERM 6m time ./security-blowfish.exe  d output_large.enc output_large.asc 1234567890abcdeffedcba0987654321  < /dev/stdin > /dev/null
37	:	1522453007.103	     7.216	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/office-stringsearch && timeout --signal=TERM 6m time ./office-stringsearch.exe  < /dev/stdin > /dev/null
36	:	1522453007.100	    37.659	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/network-patricia && timeout --signal=TERM 6m time ./network-patricia.exe  large.udp  < /dev/stdin > /dev/null
42	:	1522453007.132	    66.391	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/telecomm-FFT && timeout --signal=TERM 6m time ./telecomm-FFT.exe  8 32768 -i  < /dev/stdin > /dev/null
32	:	1522452787.955	   361.000	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/automotive-susan && timeout --signal=TERM 6m time ./automotive-susan.exe  input_large.pgm Output/output_large.smoothing.pgm -s  < /dev/stdin > /dev/null
39	:	1522453007.112	   207.016	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/security-rijndael && timeout --signal=TERM 6m time ./security-rijndael.exe  input_large.asc large.enc e 1234567890abcdeffedcba09876543211234567890abcdeffedcba0987654321  < /dev/stdin > /dev/null
35	:	1522453007.096	   256.401	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/network-dijkstra && timeout --signal=TERM 6m time ./network-dijkstra.exe  input.dat  < /dev/stdin > /dev/null
34	:	1522452913.361	   360.250	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/consumer-lame && timeout --signal=TERM 6m time ./consumer-lame.exe  large.wav Output/output_large.mp3  < /dev/stdin > /dev/null
40	:	1522453007.119	   360.243	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/security-sha && timeout --signal=TERM 6m time ./security-sha.exe  input_large.asc  < /dev/stdin > /dev/null
41	:	1522453007.126	   360.243	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/MiBench/telecomm-CRC32 && timeout --signal=TERM 6m time ./telecomm-CRC32.exe  large.pcm  < /dev/stdin > /dev/null
43	:	1522453007.137	   360.236	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/dt && timeout --signal=TERM 6m time ./dt.exe   < /dev/stdin > /dev/null
44	:	1522453014.325	   360.113	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/evalloop && timeout --signal=TERM 6m time ./evalloop.exe   < /dev/stdin > /dev/null
45	:	1522453044.765	   360.609	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/fbench && timeout --signal=TERM 6m time ./fbench.exe   < /dev/stdin > /dev/null
46	:	1522453073.543	   360.105	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/ffbench && timeout --signal=TERM 6m time ./ffbench.exe   < /dev/stdin > /dev/null
47	:	1522453148.960	   360.911	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops && timeout --signal=TERM 6m time ./flops.exe   < /dev/stdin > /dev/null
48	:	1522453214.135	   360.842	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-1 && timeout --signal=TERM 6m time ./flops-1.exe   < /dev/stdin > /dev/null
49	:	1522453263.503	   360.986	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-2 && timeout --signal=TERM 6m time ./flops-2.exe   < /dev/stdin > /dev/null
50	:	1522453273.619	   360.328	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-3 && timeout --signal=TERM 6m time ./flops-3.exe   < /dev/stdin > /dev/null
51	:	1522453367.369	   360.802	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-4 && timeout --signal=TERM 6m time ./flops-4.exe   < /dev/stdin > /dev/null
52	:	1522453367.373	   360.803	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-5 && timeout --signal=TERM 6m time ./flops-5.exe   < /dev/stdin > /dev/null
